Country,Country code,State,State code,State type,Year,Category,Subcategory,Variable,Unit,Value
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Hydro,%,6.84
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Fossil,%,80.31
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Solar,%,12.85
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Hydro,GWh,7.55
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Fossil,GWh,88.62
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Solar,GWh,14.18
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2019,Electricity generation,Total,Total Generation,GWh,110.35
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Hydro,%,8.94
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Fossil,%,78.28
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Solar,%,12.79
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Hydro,GWh,14.41
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Fossil,GWh,126.22
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Solar,GWh,20.62
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2020,Electricity generation,Total,Total Generation,GWh,161.25
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Hydro,%,9.92
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Fossil,%,72.93
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Solar,%,17.16
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Hydro,GWh,12.98
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Fossil,GWh,95.43
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Solar,GWh,22.45
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2021,Electricity generation,Total,Total Generation,GWh,130.86
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Hydro,%,6.65
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Fossil,%,82.43
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Solar,%,10.92
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Hydro,GWh,14.29
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Fossil,GWh,177.17
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Solar,GWh,23.47
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2022,Electricity generation,Total,Total Generation,GWh,214.93
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,%,3.07
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,%,90.29
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,%,6.65
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Hydro,GWh,11.3
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Fossil,GWh,332.49
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Solar,GWh,24.47
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2023,Electricity generation,Total,Total Generation,GWh,368.26
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Coal,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Hydro,%,3.83
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Fossil,%,89.36
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Solar,%,6.81
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Wind,%,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Hydro,GWh,15.5
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Fossil,GWh,361.4
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Solar,GWh,27.53
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Andaman and Nicobar,AN,Union territory,2024,Electricity generation,Total,Total Generation,GWh,404.43
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,%,0.34
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,%,74.06
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,%,3.91
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,%,4.1
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,%,0.01
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,%,7.24
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,%,10.34
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Bioenergy,GWh,260.99
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Coal,GWh,56674.98
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Gas,GWh,2995.04
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Hydro,GWh,3133.97
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Other Renewables,GWh,7.28
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Solar,GWh,5544.21
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Fuel,Wind,GWh,7911.17
India,IND,Andhra Pradesh,AP,state,2019,Electricity generation,Total,Total Generation,GWh,76527.64
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,%,0.31
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,%,68.6
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,%,5.41
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,%,5.56
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,%,0.06
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,%,10.17
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,%,9.89
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Bioenergy,GWh,200.57
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Coal,GWh,44290.94
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Gas,GWh,3494.37
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Hydro,GWh,3588.07
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Other Renewables,GWh,38.27
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Solar,GWh,6566.31
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Fuel,Wind,GWh,6381.84
India,IND,Andhra Pradesh,AP,state,2020,Electricity generation,Total,Total Generation,GWh,64560.37
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Bioenergy,%,0.24
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Coal,%,71.62
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Gas,%,3.25
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Hydro,%,4.82
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Renewables,%,0.14
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Solar,%,10.31
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Wind,%,9.61
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Bioenergy,GWh,183.93
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Coal,GWh,53958.91
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Gas,GWh,2450.25
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Hydro,GWh,3630.57
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Other Renewables,GWh,107.7
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Solar,GWh,7764.92
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Fuel,Wind,GWh,7243.53
India,IND,Andhra Pradesh,AP,state,2021,Electricity generation,Total,Total Generation,GWh,75339.81
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Bioenergy,%,0.22
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Coal,%,74.03
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Gas,%,1.21
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Hydro,%,5.09
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Other Renewables,%,0.33
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Solar,%,9.98
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Wind,%,9.14
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Bioenergy,GWh,176.79
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Coal,GWh,59458.07
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Gas,GWh,969.93
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Hydro,GWh,4088.55
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Other Renewables,GWh,261.78
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Solar,GWh,8016.28
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Fuel,Wind,GWh,7342.75
India,IND,Andhra Pradesh,AP,state,2022,Electricity generation,Total,Total Generation,GWh,80314.15
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Bioenergy,%,0.1
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Coal,%,78.39
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Gas,%,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Hydro,%,2.22
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Other Renewables,%,0.34
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Solar,%,9.42
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Wind,%,9.53
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Bioenergy,GWh,85.76
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Coal,GWh,69108.69
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Hydro,GWh,1953.55
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Other Renewables,GWh,303.64
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Solar,GWh,8303.21
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Fuel,Wind,GWh,8400.81
India,IND,Andhra Pradesh,AP,state,2023,Electricity generation,Total,Total Generation,GWh,88155.66
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Bioenergy,%,0.1
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Coal,%,79.06
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Gas,%,0.04
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Hydro,%,3.48
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Other Renewables,%,0.34
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Solar,%,8.8
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Wind,%,8.18
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Bioenergy,GWh,86.5
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Coal,GWh,71659.23
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Gas,GWh,36.45
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Hydro,GWh,3158.6
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Other Renewables,GWh,304.81
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Solar,GWh,7978.5
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Fuel,Wind,GWh,7415.17
India,IND,Andhra Pradesh,AP,state,2024,Electricity generation,Total,Total Generation,GWh,90639.26
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Coal,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Gas,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Hydro,%,99.91
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Solar,%,0.09
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Wind,%,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Hydro,GWh,1648.44
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Solar,GWh,1.41
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2019,Electricity generation,Total,Total Generation,GWh,1649.85
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Coal,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Gas,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Hydro,%,99.95
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Solar,%,0.05
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Wind,%,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Hydro,GWh,3198.96
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Solar,GWh,1.64
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Fuel,Wind,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2020,Electricity generation,Total,Total Generation,GWh,3200.6
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Bioenergy,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Coal,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Gas,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Hydro,%,99.96
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Nuclear,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Other Fossil,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Other Renewables,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Solar,%,0.04
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Wind,%,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Bioenergy,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Coal,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Gas,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Hydro,GWh,4062.6
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Nuclear,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Other Fossil,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Other Renewables,GWh,0.0
India,IND,Arunachal Pradesh,AR,state,2021,Electricity generation,Fuel,Solar,GWh,1.71
